time,simtime,replica_id,request_id,expected_t_exec,case_id,policy,workload,function_name,node
2026-07-11 14:32:53.134583,0.625,2147890202080,25,0.19074913952899208,default_skippy__medium_load__seed_1,default_skippy,medium_load,batch-exp-python-pi,server_1
2026-07-11 14:32:53.134583,0.75,2147890202080,26,0.2477946989549786,default_skippy__medium_load__seed_1,default_skippy,medium_load,batch-exp-python-pi,server_1
2026-07-11 14:32:53.135587,0.875,2147890202080,27,0.24110196951812912,default_skippy__medium_load__seed_1,default_skippy,medium_load,batch-exp-python-pi,server_1
2026-07-11 14:32:53.135587,1.0,2147890202080,28,0.20040552205915374,default_skippy__medium_load__seed_1,default_skippy,medium_load,batch-exp-python-pi,server_1
2026-07-11 14:32:53.135587,1.125,2147890202080,29,0.21963480696735527,default_skippy__medium_load__seed_1,default_skippy,medium_load,batch-exp-python-pi,server_1
2026-07-11 14:32:53.135587,1.25,2147890202080,30,0.21595928518309904,default_skippy__medium_load__seed_1,default_skippy,medium_load,batch-exp-python-pi,server_1
2026-07-11 14:32:53.135587,1.375,2147890202080,31,0.23212743781782103,default_skippy__medium_load__seed_1,default_skippy,medium_load,batch-exp-python-pi,server_1
2026-07-11 14:32:53.135587,1.5,2147890202080,32,0.24309786809084105,default_skippy__medium_load__seed_1,default_skippy,medium_load,batch-exp-python-pi,server_1
2026-07-11 14:32:53.135587,1.625,2147890202080,33,0.1875087669419388,default_skippy__medium_load__seed_1,default_skippy,medium_load,batch-exp-python-pi,server_1
2026-07-11 14:32:53.135587,1.75,2147890202080,34,0.1822677981217605,default_skippy__medium_load__seed_1,default_skippy,medium_load,batch-exp-python-pi,server_1
2026-07-11 14:32:53.135587,1.875,2147890202080,35,0.24686120831358957,default_skippy__medium_load__seed_1,default_skippy,medium_load,batch-exp-python-pi,server_1
2026-07-11 14:32:53.136577,2.0,2147890202080,36,0.21462136543240426,default_skippy__medium_load__seed_1,default_skippy,medium_load,batch-exp-python-pi,server_1
2026-07-11 14:32:53.136577,2.125,2147890202080,37,0.24098240659663536,default_skippy__medium_load__seed_1,default_skippy,medium_load,batch-exp-python-pi,server_1
2026-07-11 14:32:53.136577,2.25,2147890207648,38,0.18016848426808885,default_skippy__medium_load__seed_1,default_skippy,medium_load,batch-exp-python-pi,server_1
2026-07-11 14:32:53.136577,2.375,2147890202080,39,0.2156309755243841,default_skippy__medium_load__seed_1,default_skippy,medium_load,batch-exp-python-pi,server_1
2026-07-11 14:32:53.136577,2.5,2147890207648,40,0.2377232025872626,default_skippy__medium_load__seed_1,default_skippy,medium_load,batch-exp-python-pi,server_1
2026-07-11 14:32:53.136577,2.625,2147890202080,41,0.1983009777016362,default_skippy__medium_load__seed_1,default_skippy,medium_load,batch-exp-python-pi,server_1
2026-07-11 14:32:53.136577,2.75,2147890207648,42,0.25562165564431377,default_skippy__medium_load__seed_1,default_skippy,medium_load,batch-exp-python-pi,server_1
2026-07-11 14:32:53.136577,2.875,2147890202080,43,0.25211419660891865,default_skippy__medium_load__seed_1,default_skippy,medium_load,batch-exp-python-pi,server_1
2026-07-11 14:32:53.136577,3.0,2147890207648,44,0.18244719864268427,default_skippy__medium_load__seed_1,default_skippy,medium_load,batch-exp-python-pi,server_1
2026-07-11 14:32:53.136577,3.125,2147890202080,45,0.18203566887947686,default_skippy__medium_load__seed_1,default_skippy,medium_load,batch-exp-python-pi,server_1
2026-07-11 14:32:53.136577,3.25,2147890207648,46,0.22331299782347971,default_skippy__medium_load__seed_1,default_skippy,medium_load,batch-exp-python-pi,server_1
2026-07-11 14:32:53.136577,3.375,2147890202080,47,0.2551319330222808,default_skippy__medium_load__seed_1,default_skippy,medium_load,batch-exp-python-pi,server_1
2026-07-11 14:32:53.136577,3.5,2147890207648,48,0.210496339015057,default_skippy__medium_load__seed_1,default_skippy,medium_load,batch-exp-python-pi,server_1
