time,base_duration,jitter,duration,seed,rps,case_id,policy,workload,function_name,node_name,request_id
2026-07-11 14:32:53.048292,0.18,0.010749139528992098,0.19074913952899208,1,3,default_skippy__low_load__seed_1,default_skippy,low_load,batch-exp-python-pi,server_1,1
2026-07-11 14:32:53.048292,0.18,0.06779469895497861,0.2477946989549786,1,3,default_skippy__low_load__seed_1,default_skippy,low_load,batch-exp-python-pi,server_1,2
2026-07-11 14:32:53.048292,0.18,0.06110196951812912,0.24110196951812912,1,3,default_skippy__low_load__seed_1,default_skippy,low_load,batch-exp-python-pi,server_1,3
2026-07-11 14:32:53.048292,0.18,0.020405522059153736,0.20040552205915374,1,3,default_skippy__low_load__seed_1,default_skippy,low_load,batch-exp-python-pi,server_1,4
2026-07-11 14:32:53.048292,0.18,0.039634806967355274,0.21963480696735527,1,3,default_skippy__low_load__seed_1,default_skippy,low_load,batch-exp-python-pi,server_1,5
2026-07-11 14:32:53.048292,0.18,0.03595928518309905,0.21595928518309904,1,3,default_skippy__low_load__seed_1,default_skippy,low_load,batch-exp-python-pi,server_1,6
2026-07-11 14:32:53.048292,0.18,0.05212743781782104,0.23212743781782103,1,3,default_skippy__low_load__seed_1,default_skippy,low_load,batch-exp-python-pi,server_1,7
2026-07-11 14:32:53.048292,0.18,0.06309786809084106,0.24309786809084105,1,3,default_skippy__low_load__seed_1,default_skippy,low_load,batch-exp-python-pi,server_1,8
2026-07-11 14:32:53.048292,0.18,0.007508766941938792,0.1875087669419388,1,3,default_skippy__low_load__seed_1,default_skippy,low_load,batch-exp-python-pi,server_1,9
2026-07-11 14:32:53.048292,0.18,0.002267798121760505,0.1822677981217605,1,3,default_skippy__low_load__seed_1,default_skippy,low_load,batch-exp-python-pi,server_1,10
2026-07-11 14:32:53.049289,0.18,0.06686120831358958,0.24686120831358957,1,3,default_skippy__low_load__seed_1,default_skippy,low_load,batch-exp-python-pi,server_1,11
2026-07-11 14:32:53.049289,0.18,0.03462136543240427,0.21462136543240426,1,3,default_skippy__low_load__seed_1,default_skippy,low_load,batch-exp-python-pi,server_1,12
