time,base_duration,jitter,duration,seed,rps,case_id,policy,workload,function_name,node_name,request_id
2026-07-05 18:51:29.660911,0.18,0.07648274175113995,0.25648274175113994,2,8,default_skippy__medium_load__seed_2,default_skippy,medium_load,batch-exp-python-pi,server_30,49
2026-07-05 18:51:29.660949,0.18,0.07582619896474795,0.25582619896474795,2,8,default_skippy__medium_load__seed_2,default_skippy,medium_load,batch-exp-python-pi,server_30,50
2026-07-05 18:51:29.660981,0.18,0.004524109418144695,0.18452410941814468,2,8,default_skippy__medium_load__seed_2,default_skippy,medium_load,batch-exp-python-pi,server_30,51
2026-07-05 18:51:29.661073,0.18,0.006789759612713731,0.1867897596127137,2,8,default_skippy__medium_load__seed_2,default_skippy,medium_load,batch-exp-python-pi,server_30,52
2026-07-05 18:51:29.661117,0.18,0.06683991025035596,0.24683991025035595,2,8,default_skippy__medium_load__seed_2,default_skippy,medium_load,batch-exp-python-pi,server_30,53
2026-07-05 18:51:29.661152,0.18,0.058877599125481864,0.23887759912548184,2,8,default_skippy__medium_load__seed_2,default_skippy,medium_load,batch-exp-python-pi,server_30,54
2026-07-05 18:51:29.661180,0.18,0.05357843211521767,0.23357843211521767,2,8,default_skippy__medium_load__seed_2,default_skippy,medium_load,batch-exp-python-pi,server_30,55
2026-07-05 18:51:29.661216,0.18,0.024650916607131538,0.20465091660713153,2,8,default_skippy__medium_load__seed_2,default_skippy,medium_load,batch-exp-python-pi,server_30,56
2026-07-05 18:51:29.661246,0.18,0.048475533254276996,0.228475533254277,2,8,default_skippy__medium_load__seed_2,default_skippy,medium_load,batch-exp-python-pi,server_30,57
2026-07-05 18:51:29.661275,0.18,0.04854413869126703,0.22854413869126702,2,8,default_skippy__medium_load__seed_2,default_skippy,medium_load,batch-exp-python-pi,server_30,58
2026-07-05 18:51:29.661314,0.18,0.04649632136896025,0.22649632136896025,2,8,default_skippy__medium_load__seed_2,default_skippy,medium_load,batch-exp-python-pi,server_30,59
2026-07-05 18:51:29.661405,0.18,0.012670629620384446,0.19267062962038445,2,8,default_skippy__medium_load__seed_2,default_skippy,medium_load,batch-exp-python-pi,server_30,60
2026-07-05 18:51:29.661442,0.18,0.03445357122330149,0.2144535712233015,2,8,default_skippy__medium_load__seed_2,default_skippy,medium_load,batch-exp-python-pi,server_30,61
2026-07-05 18:51:29.661478,0.18,0.03148254561642971,0.2114825456164297,2,8,default_skippy__medium_load__seed_2,default_skippy,medium_load,batch-exp-python-pi,server_30,62
2026-07-05 18:51:29.661507,0.18,0.05784096649899727,0.23784096649899727,2,8,default_skippy__medium_load__seed_2,default_skippy,medium_load,batch-exp-python-pi,server_30,63
2026-07-05 18:51:29.661541,0.18,0.07958556503597942,0.2595855650359794,2,8,default_skippy__medium_load__seed_2,default_skippy,medium_load,batch-exp-python-pi,server_30,64
2026-07-05 18:51:29.661571,0.18,0.0759516378474595,0.2559516378474595,2,8,default_skippy__medium_load__seed_2,default_skippy,medium_load,batch-exp-python-pi,server_30,65
2026-07-05 18:51:29.661590,0.18,0.043534163794345666,0.22353416379434565,2,8,default_skippy__medium_load__seed_2,default_skippy,medium_load,batch-exp-python-pi,server_30,66
2026-07-05 18:51:29.661622,0.18,0.03558833509806829,0.2155883350980683,2,8,default_skippy__medium_load__seed_2,default_skippy,medium_load,batch-exp-python-pi,server_30,67
2026-07-05 18:51:29.661700,0.18,0.02145925933194625,0.20145925933194625,2,8,default_skippy__medium_load__seed_2,default_skippy,medium_load,batch-exp-python-pi,server_30,68
2026-07-05 18:51:29.661738,0.18,0.002873946351428609,0.1828739463514286,2,8,default_skippy__medium_load__seed_2,default_skippy,medium_load,batch-exp-python-pi,server_30,69
2026-07-05 18:51:29.661802,0.18,0.0021955885672655206,0.1821955885672655,2,8,default_skippy__medium_load__seed_2,default_skippy,medium_load,batch-exp-python-pi,server_30,70
2026-07-05 18:51:29.661873,0.18,0.03719150896778497,0.21719150896778497,2,8,default_skippy__medium_load__seed_2,default_skippy,medium_load,batch-exp-python-pi,server_30,71
2026-07-05 18:51:29.661926,0.18,0.025477210228294193,0.20547721022829418,2,8,default_skippy__medium_load__seed_2,default_skippy,medium_load,batch-exp-python-pi,server_30,72
