time,t_wait,t_exec,t_start,memory,function_name,function_image,node,replica_id
2026-07-05 17:52:48.140940,0.0,0.25,0.6,67108864,skippy-small,skippy-small-cpu,server_0,1558447837008
2026-07-05 17:52:48.140976,0.0,0.25,0.7,67108864,skippy-small,skippy-small-cpu,server_0,1558447837008
2026-07-05 17:52:48.141062,0.0,0.2499999999999999,0.7999999999999999,67108864,skippy-small,skippy-small-cpu,server_0,1558447837008
2026-07-05 17:52:48.141280,0.0,0.25,0.8999999999999999,67108864,skippy-small,skippy-small-cpu,server_0,1558448000368
2026-07-05 17:52:48.141323,0.0,0.2500000000000001,0.9999999999999999,67108864,skippy-small,skippy-small-cpu,server_0,1558447837008
2026-07-05 17:52:48.141361,0.0,0.25,1.0999999999999999,67108864,skippy-small,skippy-small-cpu,server_0,1558448000368
2026-07-05 17:52:48.141418,0.0,0.25,1.2,67108864,skippy-small,skippy-small-cpu,server_0,1558447837008
2026-07-05 17:52:48.141452,0.0,0.25,1.3,67108864,skippy-small,skippy-small-cpu,server_0,1558448000368
2026-07-05 17:52:48.141488,0.0,0.25,1.4000000000000001,67108864,skippy-small,skippy-small-cpu,server_0,1558447837008
2026-07-05 17:52:48.141523,0.0,0.25,1.5000000000000002,67108864,skippy-small,skippy-small-cpu,server_0,1558448000368
2026-07-05 17:52:48.141555,0.0,0.25,1.6000000000000003,67108864,skippy-small,skippy-small-cpu,server_0,1558447837008
2026-07-05 17:52:48.141588,0.0,0.25,1.7000000000000004,67108864,skippy-small,skippy-small-cpu,server_0,1558448000368
2026-07-05 17:52:48.141686,0.0,0.2500000000000002,1.8000000000000005,67108864,skippy-small,skippy-small-cpu,server_0,1558447837008
2026-07-05 17:52:48.141721,0.0,0.24999999999999978,1.9000000000000006,67108864,skippy-small,skippy-small-cpu,server_0,1558448000368
2026-07-05 17:52:48.141754,0.0,0.25,2.0000000000000004,67108864,skippy-small,skippy-small-cpu,server_0,1558447837008
2026-07-05 17:52:48.141786,0.0,0.25,2.1000000000000005,67108864,skippy-small,skippy-small-cpu,server_0,1558448000368
2026-07-05 17:52:48.141815,0.0,0.25,2.2000000000000006,67108864,skippy-small,skippy-small-cpu,server_0,1558447837008
2026-07-05 17:52:48.141848,0.0,0.25,2.3000000000000007,67108864,skippy-small,skippy-small-cpu,server_0,1558448000368
2026-07-05 17:52:48.141862,0.0,0.25,2.400000000000001,67108864,skippy-small,skippy-small-cpu,server_0,1558447837008
2026-07-05 17:52:48.141895,0.0,0.25,2.500000000000001,67108864,skippy-small,skippy-small-cpu,server_0,1558448000368
2026-07-05 17:52:48.141926,0.0,0.25,2.6666666666666674,268435456,skippy-medium,skippy-medium-cpu,server_0,1558447843408
2026-07-05 17:52:48.142042,0.0,0.25,2.833333333333334,268435456,skippy-medium,skippy-medium-cpu,server_0,1558447494272
2026-07-05 17:52:48.142078,0.0,0.25,3.0000000000000004,268435456,skippy-medium,skippy-medium-cpu,server_0,1558447843408
2026-07-05 17:52:48.142115,0.0,0.25,3.166666666666667,268435456,skippy-medium,skippy-medium-cpu,server_0,1558447494272
2026-07-05 17:52:48.142166,0.0,0.25,3.3333333333333335,268435456,skippy-medium,skippy-medium-cpu,server_0,1558447843408
2026-07-05 17:52:48.142196,0.0,0.25,3.5,268435456,skippy-medium,skippy-medium-cpu,server_0,1558447494272
2026-07-05 17:52:48.142218,0.0,0.25,3.6666666666666665,268435456,skippy-medium,skippy-medium-cpu,server_0,1558447843408
2026-07-05 17:52:48.142299,0.0,0.25,3.833333333333333,268435456,skippy-medium,skippy-medium-cpu,server_0,1558447494272
2026-07-05 17:52:48.142322,0.0,0.25000000000000044,3.9999999999999996,268435456,skippy-medium,skippy-medium-cpu,server_0,1558447843408
2026-07-05 17:52:48.142343,0.0,0.25,4.166666666666666,268435456,skippy-medium,skippy-medium-cpu,server_0,1558447494272
