function_name,node_name,request_id,probe_duration,probe_jitter,inv_t_start,inv_t_exec,inv_replica_id,duration_match
batch-exp-python-pi,server_0,85,0.25648274175113994,0.07648274175113995,0.8333333333333333,0.25648274175113994,2147891149120,True
batch-exp-python-pi,server_0,86,0.25582619896474795,0.07582619896474795,1.1666666666666665,0.2558261989647479,2147891149120,True
batch-exp-python-pi,server_0,87,0.18452410941814468,0.004524109418144695,1.4999999999999998,0.18452410941814468,2147891149120,True
batch-exp-python-pi,server_0,88,0.1867897596127137,0.006789759612713731,1.833333333333333,0.1867897596127137,2147891149120,True
batch-exp-python-pi,server_0,89,0.24683991025035595,0.06683991025035596,2.1666666666666665,0.246839910250356,2147891149120,True
batch-exp-python-pi,server_0,90,0.23887759912548184,0.058877599125481864,2.5,0.23887759912548168,2147891147824,True
batch-exp-python-pi,server_0,91,0.23357843211521767,0.05357843211521767,2.8333333333333335,0.23357843211521745,2147891149120,True
batch-exp-python-pi,server_0,92,0.20465091660713153,0.024650916607131538,3.166666666666667,0.20465091660713153,2147891147824,True
batch-exp-python-pi,server_0,93,0.228475533254277,0.048475533254276996,3.5000000000000004,0.22847553325427716,2147891149120,True
batch-exp-python-pi,server_0,94,0.22854413869126702,0.04854413869126703,3.833333333333334,0.22854413869126677,2147891147824,True
batch-exp-python-pi,server_0,95,0.22649632136896025,0.04649632136896025,4.166666666666667,0.22649632136895992,2147891149120,True
batch-exp-python-pi,server_0,96,0.19267062962038445,0.012670629620384446,4.5,0.19267062962038484,2147891147824,True
