time,simtime,replica_id,request_id,expected_t_exec,case_id,policy,workload,function_name,node
2026-07-11 14:32:53.352601,0.625,2147891243152,97,0.19074913952899208,fixed_node__medium_load__seed_1,fixed_node,medium_load,batch-exp-python-pi,server_0
2026-07-11 14:32:53.352601,0.75,2147891243152,98,0.2477946989549786,fixed_node__medium_load__seed_1,fixed_node,medium_load,batch-exp-python-pi,server_0
2026-07-11 14:32:53.352601,0.875,2147891243152,99,0.24110196951812912,fixed_node__medium_load__seed_1,fixed_node,medium_load,batch-exp-python-pi,server_0
2026-07-11 14:32:53.352601,1.0,2147891243152,100,0.20040552205915374,fixed_node__medium_load__seed_1,fixed_node,medium_load,batch-exp-python-pi,server_0
2026-07-11 14:32:53.353599,1.125,2147891243152,101,0.21963480696735527,fixed_node__medium_load__seed_1,fixed_node,medium_load,batch-exp-python-pi,server_0
2026-07-11 14:32:53.353599,1.25,2147891243152,102,0.21595928518309904,fixed_node__medium_load__seed_1,fixed_node,medium_load,batch-exp-python-pi,server_0
2026-07-11 14:32:53.353599,1.375,2147891243152,103,0.23212743781782103,fixed_node__medium_load__seed_1,fixed_node,medium_load,batch-exp-python-pi,server_0
2026-07-11 14:32:53.353599,1.5,2147891243152,104,0.24309786809084105,fixed_node__medium_load__seed_1,fixed_node,medium_load,batch-exp-python-pi,server_0
2026-07-11 14:32:53.353599,1.625,2147891243152,105,0.1875087669419388,fixed_node__medium_load__seed_1,fixed_node,medium_load,batch-exp-python-pi,server_0
2026-07-11 14:32:53.353599,1.75,2147891243152,106,0.1822677981217605,fixed_node__medium_load__seed_1,fixed_node,medium_load,batch-exp-python-pi,server_0
2026-07-11 14:32:53.353599,1.875,2147891243152,107,0.24686120831358957,fixed_node__medium_load__seed_1,fixed_node,medium_load,batch-exp-python-pi,server_0
2026-07-11 14:32:53.353599,2.0,2147891243152,108,0.21462136543240426,fixed_node__medium_load__seed_1,fixed_node,medium_load,batch-exp-python-pi,server_0
2026-07-11 14:32:53.353599,2.125,2147891243152,109,0.24098240659663536,fixed_node__medium_load__seed_1,fixed_node,medium_load,batch-exp-python-pi,server_0
2026-07-11 14:32:53.353599,2.25,2147891237968,110,0.18016848426808885,fixed_node__medium_load__seed_1,fixed_node,medium_load,batch-exp-python-pi,server_0
2026-07-11 14:32:53.353599,2.375,2147891243152,111,0.2156309755243841,fixed_node__medium_load__seed_1,fixed_node,medium_load,batch-exp-python-pi,server_0
2026-07-11 14:32:53.353599,2.5,2147891237968,112,0.2377232025872626,fixed_node__medium_load__seed_1,fixed_node,medium_load,batch-exp-python-pi,server_0
2026-07-11 14:32:53.353599,2.625,2147891243152,113,0.1983009777016362,fixed_node__medium_load__seed_1,fixed_node,medium_load,batch-exp-python-pi,server_0
2026-07-11 14:32:53.353599,2.75,2147891237968,114,0.25562165564431377,fixed_node__medium_load__seed_1,fixed_node,medium_load,batch-exp-python-pi,server_0
2026-07-11 14:32:53.353599,2.875,2147891243152,115,0.25211419660891865,fixed_node__medium_load__seed_1,fixed_node,medium_load,batch-exp-python-pi,server_0
2026-07-11 14:32:53.353599,3.0,2147891237968,116,0.18244719864268427,fixed_node__medium_load__seed_1,fixed_node,medium_load,batch-exp-python-pi,server_0
2026-07-11 14:32:53.353599,3.125,2147891243152,117,0.18203566887947686,fixed_node__medium_load__seed_1,fixed_node,medium_load,batch-exp-python-pi,server_0
2026-07-11 14:32:53.354597,3.25,2147891237968,118,0.22331299782347971,fixed_node__medium_load__seed_1,fixed_node,medium_load,batch-exp-python-pi,server_0
2026-07-11 14:32:53.354597,3.375,2147891243152,119,0.2551319330222808,fixed_node__medium_load__seed_1,fixed_node,medium_load,batch-exp-python-pi,server_0
2026-07-11 14:32:53.354597,3.5,2147891237968,120,0.210496339015057,fixed_node__medium_load__seed_1,fixed_node,medium_load,batch-exp-python-pi,server_0
