time,simtime,t_exec,function_name,request_id,node_name,replica_id
2026-07-07 18:18:40.509468,3.0133824978566586,0.2,autoscale-python-pi,1,server_0,1683514605056
2026-07-07 18:18:40.509503,3.1143803016053,0.2,autoscale-python-pi,2,server_0,1683514605056
2026-07-07 18:18:40.509530,3.213217677653192,0.2,autoscale-python-pi,3,server_0,1683514605056
2026-07-07 18:18:40.509573,3.265157267798581,0.2,autoscale-python-pi,4,server_0,1683514605056
2026-07-07 18:18:40.509608,3.33164423145473,0.2,autoscale-python-pi,5,server_0,1683514605056
2026-07-07 18:18:40.509631,3.369381398719986,0.2,autoscale-python-pi,6,server_0,1683514605056
2026-07-07 18:18:40.509653,3.3723359355117317,0.2,autoscale-python-pi,7,server_0,1683514605056
2026-07-07 18:18:40.509672,3.373085499207122,0.2,autoscale-python-pi,8,server_0,1683514605056
2026-07-07 18:18:40.509693,3.388301048502054,0.2,autoscale-python-pi,9,server_0,1683514605056
2026-07-07 18:18:40.509711,3.3887529820174978,0.2,autoscale-python-pi,10,server_0,1683514605056
2026-07-07 18:18:40.509728,3.3899922160930562,0.2,autoscale-python-pi,11,server_0,1683514605056
2026-07-07 18:18:40.509759,3.4329653227672328,0.2,autoscale-python-pi,12,server_0,1683514605056
2026-07-07 18:18:40.509782,3.4419984446431604,0.2,autoscale-python-pi,13,server_0,1683514605056
2026-07-07 18:18:40.509809,3.4704673993537987,0.2,autoscale-python-pi,14,server_0,1683514605056
2026-07-07 18:18:40.509830,3.4880797693209575,0.2,autoscale-python-pi,15,server_0,1683514605056
2026-07-07 18:18:40.509850,3.5016063580509216,0.2,autoscale-python-pi,16,server_0,1683514605056
2026-07-07 18:18:40.509868,3.515263922596633,0.2,autoscale-python-pi,17,server_0,1683514605056
2026-07-07 18:18:40.509924,3.581583568851247,0.2,autoscale-python-pi,18,server_0,1683514605056
2026-07-07 18:18:40.509970,3.5951211362557656,0.2,autoscale-python-pi,19,server_0,1683514605056
2026-07-07 18:18:40.509987,3.601023827974458,0.2,autoscale-python-pi,20,server_0,1683514605056
2026-07-07 18:18:40.510017,3.641852991551865,0.2,autoscale-python-pi,21,server_0,1683514605056
2026-07-07 18:18:40.510055,3.6775979000336108,0.2,autoscale-python-pi,22,server_0,1683514605056
2026-07-07 18:18:40.510081,3.69774052436248,0.2,autoscale-python-pi,23,server_0,1683514605056
2026-07-07 18:18:40.510109,3.7035582403167258,0.2,autoscale-python-pi,24,server_0,1683514605056
2026-07-07 18:18:40.510137,3.7506659915041936,0.2,autoscale-python-pi,25,server_0,1683514605056
2026-07-07 18:18:40.510155,3.763694231134306,0.2,autoscale-python-pi,26,server_0,1683514605056
2026-07-07 18:18:40.510182,3.787461189534541,0.2,autoscale-python-pi,27,server_0,1683514605056
2026-07-07 18:18:40.510224,3.811455809078422,0.2,autoscale-python-pi,28,server_0,1683514605056
2026-07-07 18:18:40.510253,3.8513214572923697,0.2,autoscale-python-pi,29,server_0,1683514605056
2026-07-07 18:18:40.510271,3.869620361978091,0.2,autoscale-python-pi,30,server_0,1683514605056
2026-07-07 18:18:40.510297,3.895710314155004,0.2,autoscale-python-pi,31,server_0,1683514605056
2026-07-07 18:18:40.510333,3.9435453710138795,0.2,autoscale-python-pi,32,server_0,1683514605056
2026-07-07 18:18:40.510359,3.9555758479222756,0.2,autoscale-python-pi,33,server_0,1683514605056
2026-07-07 18:18:40.510385,3.9668187418317924,0.2,autoscale-python-pi,34,server_0,1683514605056
2026-07-07 18:18:40.510404,3.977480459960487,0.2,autoscale-python-pi,35,server_0,1683514605056
2026-07-07 18:18:40.510434,3.9928335480780177,0.2,autoscale-python-pi,36,server_0,1683514605056
2026-07-07 18:18:40.513017,4.040514138578047,0.2,autoscale-python-pi,37,server_0,1683514605056
2026-07-07 18:18:40.513049,4.047671610570661,0.2,autoscale-python-pi,38,server_0,1683514605056
2026-07-07 18:18:40.513092,4.063711045842526,0.2,autoscale-python-pi,39,server_0,1683514605056
2026-07-07 18:18:40.513119,4.066318356023452,0.2,autoscale-python-pi,40,server_0,1683514605056
2026-07-07 18:18:40.513180,4.125915393206417,0.2,autoscale-python-pi,41,server_0,1683514605056
2026-07-07 18:18:40.513208,4.131766644661076,0.2,autoscale-python-pi,42,server_0,1683514605056
2026-07-07 18:18:40.513286,4.168988739658729,0.2,autoscale-python-pi,43,server_0,1683514605056
2026-07-07 18:18:40.513350,4.207481053809106,0.2,autoscale-python-pi,44,server_0,1683514605056
2026-07-07 18:18:40.513379,4.210931017647033,0.2,autoscale-python-pi,45,server_0,1683514605056
2026-07-07 18:18:40.513407,4.219894370799724,0.2,autoscale-python-pi,46,server_0,1683514605056
2026-07-07 18:18:40.513462,4.2605682084634635,0.2,autoscale-python-pi,47,server_0,1683514605056
2026-07-07 18:18:40.513489,4.262081005302859,0.2,autoscale-python-pi,48,server_0,1683514605056
2026-07-07 18:18:40.513517,4.2626130713699,0.2,autoscale-python-pi,49,server_0,1683514605056
2026-07-07 18:18:40.513576,4.2757392195373525,0.2,autoscale-python-pi,50,server_0,1683514605056
2026-07-07 18:18:40.513605,4.277592608844244,0.2,autoscale-python-pi,51,server_0,1683514605056
2026-07-07 18:18:40.513636,4.289269658444504,0.2,autoscale-python-pi,52,server_0,1683514605056
2026-07-07 18:18:40.513697,4.351835853386698,0.2,autoscale-python-pi,53,server_0,1683514605056
2026-07-07 18:18:40.513777,4.362766218678543,0.2,autoscale-python-pi,54,server_0,1683514605056
2026-07-07 18:18:40.513853,4.389229858051525,0.2,autoscale-python-pi,55,server_0,1683514605056
2026-07-07 18:18:40.513943,4.421682247100021,0.2,autoscale-python-pi,56,server_0,1683514605056
2026-07-07 18:18:40.514031,4.4741830614441085,0.2,autoscale-python-pi,57,server_0,1683514605056
2026-07-07 18:18:40.514263,4.529808546096574,0.2,autoscale-python-pi,58,server_0,1683514605056
2026-07-07 18:18:40.514289,4.536888397295075,0.2,autoscale-python-pi,59,server_0,1683514712912
2026-07-07 18:18:40.514339,4.5851651698314795,0.2,autoscale-python-pi,60,server_0,1683514715792
2026-07-07 18:18:40.514386,4.639028850100458,0.2,autoscale-python-pi,61,server_0,1683514558624
2026-07-07 18:18:40.514408,4.644757616566863,0.2,autoscale-python-pi,62,server_0,1683514562272
2026-07-07 18:18:40.514429,4.647349687888395,0.2,autoscale-python-pi,63,server_0,1683514322544
2026-07-07 18:18:40.514451,4.658212192242194,0.2,autoscale-python-pi,64,server_0,1683514916944
2026-07-07 18:18:40.514485,4.710569918020388,0.2,autoscale-python-pi,65,server_0,1683514918848
2026-07-07 18:18:40.514507,4.72543577890558,0.2,autoscale-python-pi,66,server_0,1683514605056
2026-07-07 18:18:40.514551,4.759402464044674,0.2,autoscale-python-pi,67,server_0,1683514712912
2026-07-07 18:18:40.514591,4.8434870084123816,0.2,autoscale-python-pi,68,server_0,1683514715792
2026-07-07 18:18:40.514636,4.886324235443057,0.2,autoscale-python-pi,69,server_0,1683514558624
2026-07-07 18:18:40.514657,4.893473215632273,0.2,autoscale-python-pi,70,server_0,1683514562272
2026-07-07 18:18:40.514686,4.918218078754839,0.2,autoscale-python-pi,71,server_0,1683514322544
2026-07-07 18:18:40.514725,4.957385871893365,0.2,autoscale-python-pi,72,server_0,1683514916944
2026-07-07 18:18:40.514756,4.960162054280371,0.2,autoscale-python-pi,73,server_0,1683514918848
2026-07-07 18:18:40.514914,5.014521175282393,0.2,autoscale-python-pi,74,server_0,1683514605056
2026-07-07 18:18:40.514938,5.0281870544957785,0.2,autoscale-python-pi,75,server_0,1683514712912
2026-07-07 18:18:40.514959,5.037959386869762,0.2,autoscale-python-pi,76,server_0,1683514715792
2026-07-07 18:18:40.514990,5.068906428174314,0.2,autoscale-python-pi,77,server_0,1683514558624
2026-07-07 18:18:40.515016,5.077843420183353,0.2,autoscale-python-pi,78,server_0,1683514562272
2026-07-07 18:18:40.515061,5.112626630506689,0.2,autoscale-python-pi,79,server_0,1683514322544
2026-07-07 18:18:40.515113,5.1350416960286145,0.2,autoscale-python-pi,80,server_0,1683514916944
2026-07-07 18:18:40.515178,5.176210734407074,0.2,autoscale-python-pi,81,server_0,1683514918848
2026-07-07 18:18:40.515215,5.179085680217192,0.2,autoscale-python-pi,82,server_0,1683514605056
2026-07-07 18:18:40.515255,5.2022424041339175,0.2,autoscale-python-pi,83,server_0,1683514712912
2026-07-07 18:18:40.515351,5.269336638057213,0.2,autoscale-python-pi,84,server_0,1683514715792
2026-07-07 18:18:40.515406,5.2852911376669125,0.2,autoscale-python-pi,85,server_0,1683514558624
2026-07-07 18:18:40.515464,5.328250287901666,0.2,autoscale-python-pi,86,server_0,1683514562272
2026-07-07 18:18:40.515520,5.3351086909002134,0.2,autoscale-python-pi,87,server_0,1683514322544
2026-07-07 18:18:40.515589,5.386656988475265,0.2,autoscale-python-pi,88,server_0,1683514916944
2026-07-07 18:18:40.515627,5.3963514497554534,0.2,autoscale-python-pi,89,server_0,1683514918848
2026-07-07 18:18:40.515687,5.418146253755179,0.2,autoscale-python-pi,90,server_0,1683514605056
2026-07-07 18:18:40.515761,5.455624322058746,0.2,autoscale-python-pi,91,server_0,1683514712912
2026-07-07 18:18:40.515826,5.503182465417401,0.2,autoscale-python-pi,92,server_0,1683514715792
2026-07-07 18:18:40.515862,5.525526563274694,0.2,autoscale-python-pi,93,server_0,1683514558624
2026-07-07 18:18:40.515990,5.6788224594184324,0.2,autoscale-python-pi,94,server_0,1683514562272
2026-07-07 18:18:40.516042,5.709238512345049,0.2,autoscale-python-pi,95,server_0,1683514322544
2026-07-07 18:18:40.516077,5.720173918463773,0.2,autoscale-python-pi,96,server_0,1683514916944
2026-07-07 18:18:40.516132,5.785597322518996,0.2,autoscale-python-pi,97,server_0,1683514918848
2026-07-07 18:18:40.516167,5.8054606302842195,0.2,autoscale-python-pi,98,server_0,1683514605056
2026-07-07 18:18:40.516203,5.827407429608867,0.2,autoscale-python-pi,99,server_0,1683514712912
2026-07-07 18:18:40.516238,5.843015676359688,0.2,autoscale-python-pi,100,server_0,1683514715792
2026-07-07 18:18:40.516292,5.896355454753063,0.2,autoscale-python-pi,101,server_0,1683514558624
2026-07-07 18:18:40.516349,5.920051978032956,0.2,autoscale-python-pi,102,server_0,1683514562272
2026-07-07 18:18:40.516710,6.042107039621667,0.2,autoscale-python-pi,103,server_0,1683514322544
2026-07-07 18:18:40.516771,6.067793330167612,0.2,autoscale-python-pi,104,server_0,1683514916944
2026-07-07 18:18:40.516810,6.068966194116925,0.2,autoscale-python-pi,105,server_0,1683514918848
2026-07-07 18:18:40.516867,6.1016604985340095,0.2,autoscale-python-pi,106,server_0,1683514605056
2026-07-07 18:18:40.516922,6.147029611256952,0.2,autoscale-python-pi,107,server_0,1683514712912
2026-07-07 18:18:40.516959,6.148762168173117,0.2,autoscale-python-pi,108,server_0,1683514715792
2026-07-07 18:18:40.516996,6.152652555055235,0.2,autoscale-python-pi,109,server_0,1683514558624
2026-07-07 18:18:40.517085,6.1825313438629035,0.2,autoscale-python-pi,110,server_0,1683514562272
2026-07-07 18:18:40.517115,6.193728265519762,0.2,autoscale-python-pi,111,server_0,1683514322544
2026-07-07 18:18:40.517146,6.216455339618054,0.2,autoscale-python-pi,112,server_0,1683514916944
2026-07-07 18:18:40.517173,6.217599333294395,0.2,autoscale-python-pi,113,server_0,1683514918848
2026-07-07 18:18:40.517198,6.239729961514926,0.2,autoscale-python-pi,114,server_0,1683514605056
2026-07-07 18:18:40.517265,6.2926379338254685,0.2,autoscale-python-pi,115,server_0,1683514712912
2026-07-07 18:18:40.517304,6.314889634317891,0.2,autoscale-python-pi,116,server_0,1683514715792
2026-07-07 18:18:40.517338,6.328337226177178,0.2,autoscale-python-pi,117,server_0,1683514558624
2026-07-07 18:18:40.517373,6.3409676598927796,0.2,autoscale-python-pi,118,server_0,1683514562272
2026-07-07 18:18:40.517456,6.361250256120224,0.2,autoscale-python-pi,119,server_0,1683514322544
2026-07-07 18:18:40.517563,6.406521777167814,0.2,autoscale-python-pi,120,server_0,1683514916944
2026-07-07 18:18:40.517637,6.422499213233742,0.2,autoscale-python-pi,121,server_0,1683514918848
2026-07-07 18:18:40.517681,6.440196760871634,0.2,autoscale-python-pi,122,server_0,1683514605056
2026-07-07 18:18:40.517714,6.479443520558757,0.2,autoscale-python-pi,123,server_0,1683514712912
2026-07-07 18:18:40.517797,6.569269978151629,0.2,autoscale-python-pi,124,server_0,1683514715792
2026-07-07 18:18:40.517819,6.573210119512022,0.2,autoscale-python-pi,125,server_0,1683514558624
2026-07-07 18:18:40.517849,6.607417413349812,0.2,autoscale-python-pi,126,server_0,1683514562272
2026-07-07 18:18:40.517910,6.719725728024182,0.2,autoscale-python-pi,127,server_0,1683514322544
2026-07-07 18:18:40.517931,6.722998186543877,0.2,autoscale-python-pi,128,server_0,1683514916944
2026-07-07 18:18:40.517954,6.7414274449068525,0.2,autoscale-python-pi,129,server_0,1683514918848
2026-07-07 18:18:40.518004,6.775093065730375,0.2,autoscale-python-pi,130,server_0,1683514605056
2026-07-07 18:18:40.518034,6.805973931686638,0.2,autoscale-python-pi,131,server_0,1683514712912
2026-07-07 18:18:40.518074,6.874314562437659,0.2,autoscale-python-pi,132,server_0,1683514715792
2026-07-07 18:18:40.518105,6.883783681836403,0.2,autoscale-python-pi,133,server_0,1683514558624
2026-07-07 18:18:40.518166,6.934357745891785,0.2,autoscale-python-pi,134,server_0,1683514562272
2026-07-07 18:18:40.518214,6.943564057067045,0.2,autoscale-python-pi,135,server_0,1683514322544
2026-07-07 18:18:40.518248,6.947653627033145,0.2,autoscale-python-pi,136,server_0,1683514916944
2026-07-07 18:18:40.518283,6.970744238623945,0.2,autoscale-python-pi,137,server_0,1683514918848
2026-07-07 18:18:40.518343,6.993131218029932,0.2,autoscale-python-pi,138,server_0,1683514605056
2026-07-07 18:18:40.518909,7.036306636447781,0.2,autoscale-python-pi,139,server_0,1683514712912
2026-07-07 18:18:40.519180,7.091979204056257,0.2,autoscale-python-pi,140,server_0,1683514715792
2026-07-07 18:18:40.519520,7.274602597943051,0.2,autoscale-python-pi,141,server_0,1683514558624
2026-07-07 18:18:40.519582,7.374723736440204,0.2,autoscale-python-pi,142,server_0,1683514562272
2026-07-07 18:18:40.519617,7.404874172876175,0.2,autoscale-python-pi,143,server_0,1683514322544
2026-07-07 18:18:40.519664,7.416450383960067,0.2,autoscale-python-pi,144,server_0,1683514916944
2026-07-07 18:18:40.519738,7.428771853879633,0.2,autoscale-python-pi,145,server_0,1683514918848
2026-07-07 18:18:40.519821,7.472188388465801,0.2,autoscale-python-pi,146,server_0,1683514605056
2026-07-07 18:18:40.519870,7.472322122540932,0.2,autoscale-python-pi,147,server_0,1683514712912
2026-07-07 18:18:40.519905,7.472877920126033,0.2,autoscale-python-pi,148,server_0,1683514715792
2026-07-07 18:18:40.519972,7.489470428379217,0.2,autoscale-python-pi,149,server_0,1683514558624
2026-07-07 18:18:40.520012,7.513740829463255,0.2,autoscale-python-pi,150,server_0,1683514562272
2026-07-07 18:18:40.520055,7.514925858696165,0.2,autoscale-python-pi,151,server_0,1683514322544
2026-07-07 18:18:40.520117,7.536598725744653,0.2,autoscale-python-pi,152,server_0,1683514916944
2026-07-07 18:18:40.520193,7.576595266489553,0.2,autoscale-python-pi,153,server_0,1683514918848
2026-07-07 18:18:40.520376,7.6735401398391785,0.2,autoscale-python-pi,154,server_0,1683514605056
2026-07-07 18:18:40.520480,7.718872464496341,0.2,autoscale-python-pi,155,server_0,1683514712912
2026-07-07 18:18:40.520549,7.761609429224074,0.2,autoscale-python-pi,156,server_0,1683514715792
2026-07-07 18:18:40.520620,7.795487211977862,0.2,autoscale-python-pi,157,server_0,1683514558624
2026-07-07 18:18:40.520666,7.809205335578207,0.2,autoscale-python-pi,158,server_0,1683514562272
2026-07-07 18:18:40.520720,7.810386158271243,0.2,autoscale-python-pi,159,server_0,1683514322544
2026-07-07 18:18:40.520762,7.824388154703617,0.2,autoscale-python-pi,160,server_0,1683514916944
2026-07-07 18:18:40.520798,7.829006123577378,0.2,autoscale-python-pi,161,server_0,1683514918848
2026-07-07 18:18:40.520834,7.837739643125271,0.2,autoscale-python-pi,162,server_0,1683514605056
2026-07-07 18:18:40.520873,7.860494351530072,0.2,autoscale-python-pi,163,server_0,1683514712912
2026-07-07 18:18:40.520926,7.874700857502924,0.2,autoscale-python-pi,164,server_0,1683514715792
2026-07-07 18:18:40.520965,7.875026441706494,0.2,autoscale-python-pi,165,server_0,1683514558624
2026-07-07 18:18:40.520999,7.89831473936275,0.2,autoscale-python-pi,166,server_0,1683514562272
2026-07-07 18:18:40.521050,7.925426078459486,0.2,autoscale-python-pi,167,server_0,1683514322544
2026-07-07 18:18:40.521102,7.980840691428554,0.2,autoscale-python-pi,168,server_0,1683514916944
2026-07-07 18:18:40.521384,8.006248997495724,0.2,autoscale-python-pi,169,server_0,1683514918848
2026-07-07 18:18:40.521451,8.01456129374644,0.2,autoscale-python-pi,170,server_0,1683514605056
2026-07-07 18:18:40.521531,8.038345884939766,0.2,autoscale-python-pi,171,server_0,1683514712912
2026-07-07 18:18:40.521577,8.073109703638387,0.2,autoscale-python-pi,172,server_0,1683514715792
2026-07-07 18:18:40.521642,8.093791461426445,0.2,autoscale-python-pi,173,server_0,1683514558624
2026-07-07 18:18:40.521693,8.100424565311338,0.2,autoscale-python-pi,174,server_0,1683514562272
2026-07-07 18:18:40.521725,8.106413257782707,0.2,autoscale-python-pi,175,server_0,1683514322544
2026-07-07 18:18:40.521770,8.166211896405342,0.2,autoscale-python-pi,176,server_0,1683514916944
2026-07-07 18:18:40.521806,8.168298990833735,0.2,autoscale-python-pi,177,server_0,1683514918848
2026-07-07 18:18:40.521857,8.191162156119994,0.2,autoscale-python-pi,178,server_0,1683514605056
2026-07-07 18:18:40.521892,8.19637947165887,0.2,autoscale-python-pi,179,server_0,1683514712912
2026-07-07 18:18:40.521953,8.234462924770535,0.2,autoscale-python-pi,180,server_0,1683514715792
2026-07-07 18:18:40.522010,8.288516254673022,0.2,autoscale-python-pi,181,server_0,1683514558624
2026-07-07 18:18:40.522042,8.289076625893832,0.2,autoscale-python-pi,182,server_0,1683514562272
2026-07-07 18:18:40.522073,8.290089654046247,0.2,autoscale-python-pi,183,server_0,1683514322544
2026-07-07 18:18:40.522131,8.305103740465237,0.2,autoscale-python-pi,184,server_0,1683514916944
2026-07-07 18:18:40.522178,8.361862128963434,0.2,autoscale-python-pi,185,server_0,1683514918848
2026-07-07 18:18:40.522281,8.481235372522821,0.2,autoscale-python-pi,186,server_0,1683514605056
2026-07-07 18:18:40.522372,8.526883624065196,0.2,autoscale-python-pi,187,server_0,1683514712912
2026-07-07 18:18:40.522421,8.571465752796103,0.2,autoscale-python-pi,188,server_0,1683514715792
2026-07-07 18:18:40.522453,8.589313588145451,0.2,autoscale-python-pi,189,server_0,1683514558624
2026-07-07 18:18:40.522488,8.59616256004848,0.2,autoscale-python-pi,190,server_0,1683514562272
2026-07-07 18:18:40.522522,8.59749536586987,0.2,autoscale-python-pi,191,server_0,1683514322544
2026-07-07 18:18:40.522553,8.654499491019804,0.2,autoscale-python-pi,192,server_0,1683514916944
2026-07-07 18:18:40.522585,8.679218703324622,0.2,autoscale-python-pi,193,server_0,1683514918848
2026-07-07 18:18:40.522644,8.68343813721642,0.2,autoscale-python-pi,194,server_0,1683514605056
2026-07-07 18:18:40.522681,8.685713975956938,0.2,autoscale-python-pi,195,server_0,1683514712912
2026-07-07 18:18:40.522711,8.691320329954479,0.2,autoscale-python-pi,196,server_0,1683514715792
2026-07-07 18:18:40.522747,8.715299553690485,0.2,autoscale-python-pi,197,server_0,1683514558624
2026-07-07 18:18:40.522800,8.739316869560751,0.2,autoscale-python-pi,198,server_0,1683514562272
2026-07-07 18:18:40.522836,8.752022928607413,0.2,autoscale-python-pi,199,server_0,1683514322544
2026-07-07 18:18:40.523261,8.755828520368592,0.2,autoscale-python-pi,200,server_0,1683514916944
2026-07-07 18:18:40.523354,8.799900527598385,0.2,autoscale-python-pi,201,server_0,1683514918848
2026-07-07 18:18:40.523410,8.806215335808997,0.2,autoscale-python-pi,202,server_0,1683514605056
2026-07-07 18:18:40.523480,8.822825693126926,0.2,autoscale-python-pi,203,server_0,1683514712912
2026-07-07 18:18:40.523540,8.877923267680586,0.2,autoscale-python-pi,204,server_0,1683514715792
2026-07-07 18:18:40.523609,8.898257042298013,0.2,autoscale-python-pi,205,server_0,1683514558624
2026-07-07 18:18:40.523654,8.94762436727472,0.2,autoscale-python-pi,206,server_0,1683514562272
2026-07-07 18:18:40.523704,8.977514946238255,0.2,autoscale-python-pi,207,server_0,1683514322544
2026-07-07 18:18:40.523906,9.108369812183874,0.2,autoscale-python-pi,208,server_0,1683514916944
2026-07-07 18:18:40.523928,9.121502368039469,0.2,autoscale-python-pi,209,server_0,1683514918848
2026-07-07 18:18:40.523951,9.146833528735668,0.2,autoscale-python-pi,210,server_0,1683514605056
2026-07-07 18:18:40.523982,9.152063269200386,0.2,autoscale-python-pi,211,server_0,1683514712912
2026-07-07 18:18:40.524003,9.153109042626962,0.2,autoscale-python-pi,212,server_0,1683514715792
2026-07-07 18:18:40.524036,9.200349224551855,0.2,autoscale-python-pi,213,server_0,1683514558624
2026-07-07 18:18:40.524056,9.237112158262603,0.2,autoscale-python-pi,214,server_0,1683514562272
2026-07-07 18:18:40.524076,9.245905774891911,0.2,autoscale-python-pi,215,server_0,1683514322544
2026-07-07 18:18:40.524105,9.316790417810264,0.2,autoscale-python-pi,216,server_0,1683514916944
2026-07-07 18:18:40.524126,9.31736270131748,0.2,autoscale-python-pi,217,server_0,1683514918848
2026-07-07 18:18:40.524193,9.354780101508064,0.2,autoscale-python-pi,218,server_0,1683514605056
2026-07-07 18:18:40.524250,9.36156500515752,0.2,autoscale-python-pi,219,server_0,1683514712912
